,ID,LONG,LAT,ages,race,sex,income,Location,Price_cont,Experience,Other,will_attend,dist,locLong,locLat,Price_cat,Location_1,Location_2,Location_3,Location_4,Location_5,Price_cat_1,Price_cat_2,Price_cat_3,Price_cat_4,Experience_1,Experience_2,Experience_3,Other_1,Other_2,Other_3,Other_4,race_Aisian/Other,race_Black,race_Hispanic,race_White,sex_F,sex_M,income_100-150k,income_25-50k,income_50-75k,income_75-100k,income_<25k,income_>150k
3763,823615,-78.9120840519474,36.0140432488001,62.3796668109542,White,F,50-75k,2,15,1,1,0,29889.474301377093,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3764,824051,-78.9068125522585,35.951503725885104,42.0980989471372,Hispanic,M,75-100k,3,15,3,4,0,28766.210177883153,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3765,824429,-78.8656164388817,36.0001719849265,49.229005998227606,White,M,75-100k,1,15,2,1,0,11929.602536651542,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3766,825270,-78.8995310021257,35.99978686232,38.3032778851604,White,F,<25k,2,30,2,2,0,28209.247210574355,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3767,825399,-78.88917822597091,36.0071056505501,35.4044823411382,Aisian/Other,M,75-100k,3,30,1,2,0,32354.190305078246,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3768,825511,-78.8643341009381,35.9651239536161,43.407254959061795,Black,M,75-100k,5,30,2,4,0,28213.726725715882,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3769,825738,-78.9223606262795,35.98998459497761,39.9935985230083,Black,F,100-150k,5,15,1,2,0,34109.566423151904,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3770,825773,-78.7710413551586,36.109369229726205,45.0952273732854,Black,M,75-100k,5,30,2,4,0,32138.423922880585,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3771,826027,-78.8210294293481,35.960719638555496,28.4467378013874,White,F,50-75k,3,20,2,1,0,24635.446607592316,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3772,826345,-78.8992058217298,35.935149375396,53.0578808463412,White,M,25-50k,4,15,2,3,0,14381.381749048604,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3773,826768,-78.9055940853852,35.9829166361815,36.616152197541794,White,M,100-150k,1,25,2,2,0,10265.05776120054,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3774,826986,-78.9127092069977,35.970657619577395,36.9982642196378,Black,F,100-150k,3,30,1,2,0,30640.003230815077,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3775,827042,-78.902811539701,36.062873226064504,30.382686132372303,Black,M,75-100k,3,15,3,4,1,38155.82744605663,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3776,827517,-78.9538343999208,36.1108883900693,54.6778485959474,White,F,50-75k,5,20,1,3,0,43515.05820134005,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3777,827531,-78.8984109511485,36.00978556883779,38.3484440742349,White,M,25-50k,2,15,1,1,0,29308.42545123789,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3778,827544,-78.8617538077105,35.924537917870204,51.1069874388397,White,M,25-50k,4,15,2,3,0,17507.426003001132,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3779,827687,-78.827907199637,35.9564464773025,45.5577064506105,White,M,25-50k,5,25,3,1,0,24813.115081079126,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3780,827689,-78.877758977577,35.9934567847803,49.160884351209404,White,M,100-150k,5,30,2,4,0,30637.534910873357,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
3781,827882,-78.8798428716667,36.016757150295,44.223031824116404,White,F,>150k,1,25,2,2,0,13717.202679864638,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3782,827886,-78.86895458282459,36.0562178581577,45.5328290521949,White,M,75-100k,4,15,2,3,0,23655.38366328436,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3783,827900,-78.9483739279734,35.9911615784409,28.5155855004406,White,M,25-50k,3,15,3,4,0,34520.86928407334,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3784,827943,-78.8867593624865,35.9746103590684,35.0905831796507,White,M,25-50k,2,15,1,1,0,25353.7679612439,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3785,828117,-78.8386441773459,35.9838270650394,35.4085874190475,Hispanic,F,25-50k,2,30,2,2,0,26571.074534776668,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3786,828461,-78.88292453254479,36.0598952527271,42.577748409516,White,F,75-100k,2,30,2,2,0,34803.6826301338,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3787,828466,-78.86111542785609,35.925778684548604,39.2103669772784,White,F,>150k,3,20,2,1,0,23825.054254136052,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3788,828654,-78.91828427410479,35.9039048537651,40.5313057642157,White,M,75-100k,3,20,2,1,0,26266.583038323777,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3789,828818,-78.85626990113659,35.895453824115705,31.958502722905102,White,F,100-150k,4,30,1,1,0,17909.432771874086,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3790,829188,-78.86967892947479,35.9134618742113,42.134839317059104,White,M,100-150k,5,15,1,2,0,27014.849474890587,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3791,829453,-78.92515346765491,36.012245156991796,30.7467194567542,Black,M,50-75k,3,20,2,1,0,34814.669281240516,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3792,829762,-78.8316171137218,35.9120752049015,42.0150944390828,Black,F,75-100k,3,30,1,2,0,20891.754124199346,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3793,830348,-78.81433420552521,35.9840311281596,52.094625635803006,Hispanic,F,25-50k,3,15,3,4,0,26574.99072100074,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3794,830476,-78.9294873678966,36.0795518004304,44.828760650239104,White,M,<25k,3,30,1,2,0,41019.69919305331,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3795,830977,-78.8848730990198,36.000244063810705,40.48066245251079,Hispanic,M,<25k,1,15,2,1,0,11899.616872416907,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3796,831577,-78.9652975677215,35.9771012877193,41.4434630818862,White,M,75-100k,4,15,2,3,0,11306.953746857802,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3797,831637,-79.00148540317079,35.969927188343206,37.2033422239067,White,M,<25k,2,30,2,2,0,27285.59361659136,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3798,832186,-78.921244014762,36.012686899841206,56.86144784925771,White,M,<25k,1,25,2,2,0,13823.221938941624,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3799,832303,-78.9111660586544,35.97800188964629,47.490356521763495,White,F,75-100k,3,20,2,1,0,31134.54425072343,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3800,832321,-78.8596713005748,35.9423176302724,42.9414955993615,White,F,50-75k,2,15,1,1,0,21800.806497982794,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3801,832337,-78.9017663026647,35.9814789630977,43.59150371859901,White,M,100-150k,1,15,2,1,0,10031.260051158684,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3802,832766,-78.9862923919891,36.0481829933735,41.8484679058938,Black,M,100-150k,3,30,1,2,0,41450.29381758535,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3803,832847,-78.8818231170288,36.0338343869903,52.7283163603735,White,M,75-100k,4,20,3,2,0,21100.076437002193,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3804,833042,-78.7986322949993,35.963821555014796,29.4372540749422,Black,F,75-100k,2,30,2,2,0,25125.91889320036,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3805,833121,-78.91824683028729,35.9844063400845,46.927626594537706,White,M,75-100k,1,15,2,1,0,10754.250964787416,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3806,833252,-78.9184488490488,35.9378452327201,31.001761905318798,White,M,25-50k,4,25,1,4,0,12778.379110148318,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3807,833735,-78.89896708953891,36.008287711761106,44.408297640672906,White,F,100-150k,5,30,2,4,0,33095.44951505489,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
3808,833759,-78.9660540635074,35.9721737562735,31.379514154910897,White,M,75-100k,5,15,1,2,0,37091.17908324365,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3809,833851,-78.9003443584035,35.935755325963896,48.21865190219621,Black,F,75-100k,1,25,2,2,0,5136.045914950694,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3810,834411,-78.93569844642421,35.9693320785628,49.86117073190211,White,F,75-100k,2,20,3,3,0,25331.97537096009,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3811,834526,-78.8822551206179,36.037374564516504,47.3722333472962,White,M,25-50k,3,20,2,1,0,34774.464196091016,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3812,834598,-78.8943676743563,36.0236048917846,50.220688381836204,White,F,25-50k,5,20,1,3,0,33575.622641827074,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3813,834687,-78.9338123410451,35.9452501507615,47.79611859183121,White,M,75-100k,1,15,2,1,0,7660.857449833,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3814,834910,-78.8676435538891,35.96046812223,52.08200398909929,Aisian/Other,F,75-100k,3,30,1,2,0,27080.271741200806,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3815,835277,-78.9312609247134,35.936821026578606,36.0247311811193,Hispanic,F,25-50k,3,20,2,1,0,29363.65605128074,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3816,835707,-78.99557401511059,36.0056911511695,45.5400686385921,Black,M,<25k,5,25,3,1,0,40871.92715720635,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3817,835977,-78.90150775160191,35.9257679645324,32.2577305067109,Black,F,<25k,4,15,2,3,0,13974.047708158329,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3818,836478,-78.8014770113062,35.964152794391396,33.8394484449744,Aisian/Other,F,50-75k,5,30,2,4,0,23033.732903927103,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3819,837350,-78.9133782808905,35.9860627698361,66.43079419127349,White,M,100-150k,3,25,1,3,0,31928.480051620318,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3820,837504,-78.95097340340209,35.977787628596,26.8925717103969,Black,F,<25k,2,20,3,3,1,26567.598151448994,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3821,837599,-78.8342935028426,35.998332453183295,30.807428320462698,White,F,>150k,5,20,1,3,0,27492.67524461156,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3822,837626,-78.83892243506659,36.029482112657,44.4467156877562,White,F,50-75k,1,30,3,3,1,15536.221380421046,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3823,837904,-78.9088305510288,36.0020051115606,35.761463214955604,White,M,75-100k,4,15,2,3,0,16947.074350125655,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3824,837952,-78.9717553490387,35.95857203954,36.705701339312,White,M,50-75k,3,25,1,3,0,33728.56638681469,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3825,837980,-78.9376734439172,35.972777005168794,40.5956211029199,White,F,100-150k,3,25,1,3,0,32410.63322711468,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
3826,837988,-78.9773717675429,35.985056476280704,45.30109696358829,White,F,<25k,4,25,1,4,0,11241.396355146664,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3827,838332,-78.9279531554716,36.0812080022672,34.0370793672165,White,F,25-50k,3,25,1,3,0,41095.77499157729,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3828,838422,-78.9190602133116,36.0533325995373,48.421168095824,White,M,>150k,1,15,2,1,0,18154.047623795308,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3829,838448,-78.9067554718728,36.0447924508715,53.8932083434321,White,F,50-75k,3,20,2,1,0,36678.79345637405,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3830,838689,-78.914574021206,36.0118283830676,58.298208896800205,Hispanic,F,75-100k,5,20,1,3,0,34522.65360587125,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3831,838929,-78.94316961902679,35.9141246585352,36.150457443666205,Black,M,75-100k,5,15,1,2,0,33563.24731163415,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3832,839018,-78.9059969260551,36.030966221932395,33.840670389521,Black,M,50-75k,4,30,1,1,0,19317.51566214992,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3833,839075,-78.86763367330529,35.8992480404532,37.136748793205705,White,M,50-75k,1,15,2,1,0,1165.0381429266968,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3834,839464,-78.8764144906238,35.939260881524504,44.3324996489621,White,M,75-100k,4,25,1,4,0,16487.801386814983,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3835,839494,-78.9386055112172,36.0340222679425,29.2117991989944,White,F,100-150k,4,15,2,3,0,17683.354497648408,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
3836,839743,-78.94436111082099,36.04029225088411,37.5685026370998,White,F,50-75k,3,30,1,2,0,38315.00630975033,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3837,839887,-78.8420485923033,35.9783324762044,32.9914624359066,White,F,100-150k,4,15,2,3,0,20791.452813455406,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
3838,840039,-78.78506136237571,36.0234016134904,38.3167842391226,White,M,50-75k,3,25,1,3,0,29523.41248893739,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3839,840088,-78.88945892059041,35.963598977599794,39.743786331726,White,F,75-100k,4,15,2,3,0,16216.764782533757,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3840,840165,-78.903115122569,36.017490115234295,37.6358451852952,White,M,75-100k,4,20,3,2,0,18459.994432576685,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3841,840352,-78.9475061512135,36.0101549684532,50.1273212935136,White,M,25-50k,4,20,3,2,0,15100.108756311138,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3842,840409,-78.906451308085,36.0523181701999,34.5549139184531,White,M,>150k,3,25,1,3,0,37354.07748326281,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3843,840687,-78.93001313142209,36.040982131671704,36.696053034067795,Hispanic,M,100-150k,1,20,1,4,0,17058.8243320374,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
3844,840806,-78.8887039731946,35.994920565682705,41.2834582142977,White,M,75-100k,4,20,3,2,0,17942.382581680744,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3845,841054,-78.78519862411221,35.994948298645205,43.3447916577565,White,M,<25k,5,20,1,3,0,23624.995742840805,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3846,841688,-78.8890996026193,36.059102577880395,27.498547118284698,White,M,75-100k,2,15,1,1,0,34730.42622804847,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3847,842085,-78.8908736287313,35.9124194839178,40.104060635296705,White,M,50-75k,5,30,2,4,0,28875.3229235919,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3848,842226,-78.8828737293472,35.9870482553085,47.40376929467379,White,M,50-75k,3,25,1,3,0,30238.80065351906,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3849,843221,-78.9283181921439,36.0001596593981,54.299964857453205,White,M,75-100k,3,20,2,1,0,33992.24118019571,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3850,843557,-78.8978264210755,35.972162307012404,40.6481126815788,Hispanic,M,50-75k,1,25,2,2,0,8946.475540744612,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3851,843698,-78.88439616350409,35.9615696151878,29.4023639436902,Aisian/Other,F,50-75k,3,15,3,4,0,28159.71087714792,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3852,843928,-78.89038773228779,35.9240616614093,46.5171405200324,White,F,<25k,5,20,1,3,0,29083.911619754508,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3853,844072,-78.92186182115469,35.9954914608619,44.0351694948479,Aisian/Other,F,<25k,5,25,3,1,0,34316.72989771664,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3854,844172,-78.97170025707621,36.0244845201324,40.780714424121896,White,F,100-150k,5,30,2,4,0,39752.599989333874,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
3855,844256,-78.9374179477174,35.9799128114942,36.366903563074295,White,F,25-50k,5,15,1,2,0,34944.74196263178,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3856,844257,-78.9202153694455,35.9758026133372,51.728060729462605,White,F,75-100k,5,30,2,4,0,33332.928202802315,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3857,844741,-78.8704071447075,36.049877870966704,44.1316657902604,White,M,75-100k,3,30,1,2,0,35413.83999798619,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3858,845134,-78.9121000322324,35.9293225305032,37.1204738589445,White,M,25-50k,3,15,3,4,0,27494.56766912686,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3859,845330,-78.8727808907173,36.023272449621,56.79392831235621,White,F,>150k,1,20,1,4,0,14447.326761036124,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
3860,845453,-78.8904472135453,36.0143069540357,28.282693788259202,Hispanic,M,<25k,1,20,1,4,0,13490.304150463013,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3861,845602,-78.84351265984199,35.9654358213585,32.5634192616738,White,F,50-75k,5,15,1,2,0,26504.236980338126,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3862,845785,-78.9225125406263,35.9931286551751,56.194096587677095,White,F,50-75k,5,30,2,4,0,34262.618316106986,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
3863,845845,-78.91162675612759,35.9748585460011,32.2412712976597,White,F,25-50k,4,25,1,4,0,15005.589888818826,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3864,846069,-78.9036511254493,35.977493341212,43.232931429740496,White,M,75-100k,1,30,3,3,0,9638.820789745208,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3865,846081,-78.942278284486,35.973520510328896,41.744934067493794,White,F,<25k,2,20,3,3,0,25917.22460790307,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3866,846098,-78.77733437099279,36.0383500066055,40.4930664966377,Black,F,<25k,5,15,1,2,0,26299.03347937108,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3867,846664,-78.93384789415609,36.05457687334739,43.155036580533704,White,M,100-150k,4,30,1,1,0,19802.433852590777,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3868,847167,-78.918519839026,35.9561298755525,50.776289985338,Black,M,>150k,3,25,1,3,0,29887.03553428894,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3869,847304,-78.9480325809075,36.028258537359,41.014413088241895,Aisian/Other,F,75-100k,3,30,1,2,0,37505.58402512512,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
